iter	Logloss
304	0.007935764866
305	0.007933355251
306	0.007923825965
307	0.00791344865
308	0.007909006383
309	0.007896940487
310	0.007884712095
311	0.00787335661
312	0.007863500263
313	0.007853658433
314	0.007851094939
315	0.00784202627
316	0.007828772023
317	0.007818554033
318	0.007813713959
319	0.007810197743
320	0.007807560929
321	0.007804289671
322	0.007796039483
323	0.007793515273
324	0.007791103655
325	0.007779890323
326	0.007771622073
327	0.007757775675
328	0.007742047716
329	0.007737690243
330	0.007735161908
331	0.007730281823
332	0.007726070582
333	0.007715635577
334	0.00770834266
335	0.007699112939
336	0.007682639799
337	0.007673673425
338	0.007670513934
339	0.007651570637
340	0.007648358011
341	0.0076454343
342	0.007643148344
343	0.007620412309
344	0.00760726043
345	0.00759410487
346	0.007591840587
347	0.007589505038
348	0.007575473379
349	0.007572169088
350	0.007565393847
351	0.007546105854
352	0.007544081399
353	0.007533117589
354	0.00751615012
355	0.007502477388
356	0.007494512324
357	0.007492433043
358	0.007472280343
359	0.007459395409
360	0.007452860549
361	0.007450928988
362	0.007442251372
363	0.007426808154
364	0.007419722213
365	0.007404181239
366	0.007390379942
367	0.007388675734
368	0.00737905897
369	0.007368965182
370	0.007365491507
371	0.007355743793
372	0.007353883387
373	0.007351554168
374	0.007341658798
375	0.007337551725
376	0.007334229715
377	0.007328463354
378	0.007318978299
379	0.007309764816
380	0.007300574593
381	0.007288807301
382	0.007285617885
383	0.007282569983
384	0.007280986774
385	0.007277192891
386	0.007272375549
387	0.007260369739
388	0.007258758205
389	0.007250933895
390	0.007242543962
391	0.007239578988
392	0.007228732057
393	0.007226321674
394	0.00722195565
395	0.007217662815
396	0.007213486242
397	0.007200434024
398	0.007188335558
399	0.007184098966
400	0.007171166104
401	0.007168371349
402	0.00716434643
403	0.007162686212
404	0.007157748888
405	0.007153912709
406	0.007150167639
407	0.007145607926
408	0.007141230711
409	0.007126209532
410	0.007121150276
411	0.007119365596
412	0.007115002171
413	0.007111573781
414	0.007108240464
415	0.007105002391
416	0.007101455712
417	0.007097574192
418	0.007094616825
419	0.007091755336
420	0.007082308446
421	0.007070966208
422	0.007068176042
423	0.007057435436
424	0.007050007014
425	0.007039974134
426	0.007037277392
427	0.007034677293
428	0.007032172923
429	0.007026601696
430	0.007016317736
431	0.007001200728
432	0.006991312247
433	0.006985352219
434	0.006982669461
435	0.006980339173
436	0.006970743355
437	0.006963844916
438	0.006957468207
439	0.006950854426
440	0.006944770806
441	0.006942515408
442	0.006936511171
443	0.006925460105
444	0.006919346396
445	0.006917196168
446	0.006911271667
447	0.006905599095
448	0.006900011593
449	0.006894582088
450	0.006884481152
451	0.00687919995
452	0.006873904182
453	0.006872065636
454	0.006866942933
455	0.006858482698
456	0.006856358471
457	0.006852631307
458	0.006846087179
459	0.006832210909
460	0.006830804413
461	0.006825947823
462	0.006822934823
463	0.006814983778
464	0.006807258727
465	0.006805983103
466	0.006803270774
467	0.006798658086
468	0.006789226548
469	0.006781852202
470	0.006773946323
471	0.006767739249
472	0.006765809112
473	0.006763308417
474	0.006761769179
475	0.00675940506
476	0.006751356701
477	0.006744285407
478	0.006737614378
479	0.006735902128
480	0.006734400102
481	0.006730266757
482	0.006726276079
483	0.006719755639
484	0.006699899945
485	0.006698183436
486	0.006696598791
487	0.006695431007
488	0.006693917866
489	0.006682280025
490	0.006674154072
491	0.006664196521
492	0.006658530789
493	0.006653220555
494	0.006647552052
495	0.006642671697
496	0.006633679983
497	0.00663229868
498	0.006630813689
499	0.006629490918
500	0.006628246176
501	0.006626280204
502	0.006611634823
503	0.006610276479
504	0.006608509282
505	0.006606840404
506	0.006605779768
507	0.006603652723
508	0.006602839906
509	0.006601551174
510	0.006599984114
511	0.006592188608
512	0.006590170556
513	0.006587207125
514	0.00658527234
515	0.006583432989
516	0.006581685224
517	0.006580025245
518	0.006578449307
519	0.006576953724
520	0.006575534879
521	0.006574189227
522	0.006572913303
523	0.006571703733
524	0.006570557235
525	0.006569470628
526	0.006568440836
527	0.00656746489
528	0.006566539937
529	0.006565663234
530	0.006564832156
531	0.006564044193
532	0.006563296951
533	0.00656258815
534	0.006561915623
535	0.006561277312
536	0.006560671269
537	0.006560095648
538	0.006559548705
539	0.006559028794
540	0.006553748975
541	0.006553253911
542	0.006552059324
543	0.006542616885
544	0.006531748849
545	0.006520350578
546	0.006519205552
547	0.006517604208
548	0.006516570415
549	0.006515588741
550	0.006514702395
551	0.006513770217
552	0.006512934968
553	0.006512049696
554	0.006511209286
555	0.006510411464
556	0.006502498234
557	0.006497253194
558	0.006496370545
559	0.006495650482
560	0.006494766117
561	0.006494081374
562	0.006493425468
563	0.006478927291
564	0.006477174963
565	0.006466019929
566	0.006465442678
567	0.006456503557
568	0.006440677246
569	0.006435757139
570	0.006423497319
571	0.00641397716
572	0.006413207
573	0.006408573592
574	0.006407727597
575	0.006402864681
576	0.006402080299
577	0.006400580759
578	0.006399973064
579	0.006398908278
580	0.006395885593
581	0.006391423428
582	0.006390840897
583	0.00639025136
584	0.006389691547
585	0.006388998418
586	0.006375804339
587	0.006375265508
588	0.006364214173
589	0.006357049538
590	0.006356494363
591	0.006352161332
592	0.006351624017
593	0.00635111726
594	0.006350638387
595	0.006350178516
596	0.006349744935
597	0.006349328195
598	0.006348931685
599	0.006348394259
600	0.006347615009
601	0.006344943886
602	0.006343523446
603	0.006338121279
604	0.006333336508
605	0.006332974922
606	0.006332631226
607	0.006332303088
608	0.00633198809
609	0.006331687539
610	0.006331400408
611	0.006331125397
612	0.006330862162
613	0.006330610268
614	0.006330368063
615	0.006330136261
616	0.006329913454
617	0.006329699898
618	0.006329494221
619	0.00632929294
620	0.0063291035
621	0.006328920189
622	0.00632873964
623	0.006328569431
624	0.006328405695
625	0.006328247929
626	0.006320618038
627	0.006310810499
628	0.00629927917
629	0.006298770432
630	0.006298232206
631	0.006298079564
632	0.006297936029
633	0.006297797266
634	0.006297663487
635	0.006297534446
636	0.00629740991
637	0.006297288908
638	0.006294224508
639	0.006293746533
640	0.006293633459
641	0.00629352452
642	0.006293419145
643	0.006292527081
644	0.006292423896
645	0.006292324387
646	0.006292228033
647	0.006292134692
648	0.006292044227
649	0.006291956511
650	0.006291871425
651	0.006291788853
652	0.0062904243
653	0.006290181198
654	0.006290100757
655	0.006289436886
656	0.006289358591
657	0.006289284866
658	0.006289213189
659	0.006289143476
660	0.006289075647
661	0.006289009626
662	0.006288945342
663	0.006288882727
664	0.006288821717
665	0.006288762251
666	0.00628870427
667	0.006288647718
668	0.006288592544
669	0.006288538697
670	0.006288486128
671	0.006288434794
672	0.006288384649
673	0.006288335652
674	0.006288287765
675	0.006288240949
676	0.006288195167
677	0.006288150386
678	0.006288106573
679	0.006288063695
680	0.006287433368
681	0.006287386831
682	0.006287345461
683	0.006286752233
684	0.006286372595
685	0.006286317374
686	0.006286278065
687	0.006286239589
688	0.006286201917
689	0.006285737774
690	0.006285696899
691	0.006285660766
692	0.006285625355
693	0.006285590644
694	0.006285556609
695	0.006285523231
696	0.006285490488
697	0.006285458361
698	0.00628542683
699	0.006285395879
700	0.006285365491
701	0.006281345735
702	0.006281209703
703	0.006281177208
704	0.006281148306
705	0.006281119912
706	0.006281092012
707	0.006281064592
708	0.006281037638
709	0.006281011138
710	0.00628098508
711	0.00628095945
712	0.006280393952
713	0.006280363654
714	0.006280338599
715	0.006280313961
716	0.00628028973
717	0.006280265893
718	0.006280242439
719	0.006280219357
720	0.006280196638
721	0.006280174272
722	0.006280152249
723	0.00628013056
724	0.006280109197
725	0.006280088152
726	0.006280067416
727	0.006280046982
728	0.006280026843
729	0.006280006991
730	0.00627998742
731	0.006279968123
732	0.006279949094
733	0.006279930326
734	0.006279911814
735	0.006279893552
736	0.006279875535
737	0.006279857756
738	0.006279840211
739	0.006279822895
740	0.006279805803
741	0.006279788931
742	0.006279772273
743	0.006279755825
744	0.006279739583
745	0.006279723543
746	0.0062797077
747	0.006279692051
748	0.006279676592
749	0.006279661319
750	0.006279646228
751	0.006279631317
752	0.006279616581
753	0.006279602017
754	0.006279587622
755	0.006279573393
756	0.006279559326
757	0.006279545419
758	0.006279531669
759	0.006279518073
760	0.006279504628
761	0.006279491331
762	0.00627947818
763	0.006279465172
764	0.006279452305
765	0.006279439575
766	0.006279426982
767	0.006279414522
768	0.006279402193
769	0.006279389993
770	0.00627937792
771	0.006279365972
772	0.006279354146
773	0.00627934244
774	0.006279330853
775	0.006279319383
776	0.006278781171
777	0.006278763852
778	0.006278752518
779	0.006278027136
780	0.006278010348
781	0.006277999204
782	0.006277988178
783	0.006277977269
784	0.006277966472
785	0.006277955785
786	0.006277945207
787	0.006277934735
788	0.006277924367
789	0.0062779141
790	0.006277903934
791	0.006277893865
792	0.006277883893
793	0.006277874015
794	0.00627786423
795	0.006277854536
796	0.006277844932
797	0.006277835415
798	0.006277825985
799	0.00627781664
800	0.006277807379
801	0.0062777982
802	0.006277789103
803	0.006277780085
804	0.006277771145
805	0.006277762283
806	0.006277753498
807	0.006277744787
808	0.00627773615
809	0.006277727586
810	0.006277719094
811	0.006277710672
812	0.006277702321
813	0.006277694038
814	0.006277685823
815	0.006277677674
816	0.006277669592
817	0.006277661574
818	0.006277653621
819	0.006277645731
820	0.006277637904
821	0.006277630138
822	0.006277622432
823	0.006277614787
824	0.006277607201
825	0.006277599673
826	0.006277592203
827	0.00627758479
828	0.006277577434
829	0.006277570132
830	0.006277562886
831	0.006277555693
832	0.006277548554
833	0.006277541468
834	0.006277534434
835	0.006269708776
836	0.006269595096
837	0.006269588105
838	0.006269153993
839	0.006269133481
840	0.006268721668
841	0.006268330704
842	0.006267959283
843	0.006267940058
844	0.00626793302
845	0.006267579919
846	0.006267566197
847	0.006267559283
848	0.006258725524
849	0.006256073473
850	0.006256064088
851	0.006256057111
852	0.006256050213
853	0.006256043389
854	0.006256036638
855	0.006251058205
856	0.00625104952
857	0.006251042838
858	0.006251036224
859	0.006251029675
860	0.006251023188
861	0.006251016762
862	0.006251010393
863	0.00625100408
864	0.006250997822
865	0.006250991617
866	0.006243484929
867	0.006243472563
868	0.006243466059
869	0.006243459643
870	0.006239703243
871	0.00623969155
872	0.006237972477
873	0.006237964432
874	0.006237958158
875	0.006233949788
876	0.006233938093
877	0.006233931768
878	0.00623392553
879	0.006212958702
880	0.006200791529
881	0.006200406327
882	0.006200399995
883	0.006193492271
884	0.006193395017
885	0.006193387925
886	0.006189761688
887	0.006186096229
888	0.006186088208
889	0.006186081654
890	0.006172136252
891	0.006172005271
892	0.006162602611
893	0.006151291
894	0.00614290991
895	0.006139341273
896	0.006138972424
897	0.006138958893
898	0.006138410673
899	0.006138399199
900	0.006138388327
901	0.006130077441
902	0.006123187007
903	0.006120379214
904	0.006112674143
905	0.006103289604
906	0.006096616391
907	0.006096606558
908	0.006095345735
909	0.006091653135
910	0.006086937768
911	0.006076322102
912	0.006074292803
913	0.006073982409
914	0.006073224691
915	0.006056134468
916	0.00605612521
917	0.006049849383
918	0.006049838343
919	0.0060470429
920	0.006046892098
921	0.0060463484
922	0.006046338275
923	0.006046328619
924	0.006046319393
925	0.006046310558
926	0.006046302082
927	0.006046293935
928	0.006046286088
929	0.006038248014
930	0.006034949577
931	0.006026490093
932	0.006026477965
933	0.006026470769
934	0.00602646378
935	0.006018903764
936	0.00601889193
937	0.006018884674
938	0.006018877628
939	0.006018870776
940	0.006011698686
941	0.005997564832
942	0.005990708685
943	0.005987484079
944	0.005984414567
945	0.005979941995
946	0.005976615139
947	0.005976600247
948	0.005971724463
949	0.005971345551
950	0.005971335973
951	0.005963033881
952	0.005956366537
953	0.005954851485
954	0.005948466101
955	0.00594054281
956	0.005934361425
957	0.005934344651
958	0.005927835956
959	0.005920664083
960	0.005919763275
961	0.005913837547
962	0.005912430127
963	0.005906644172
964	0.005906553043
965	0.005900961148
966	0.005900448111
967	0.005894628242
968	0.005889368199
969	0.005877893739
970	0.005870552454
971	0.00586542381
972	0.005858669861
973	0.005851680983
974	0.005841753895
975	0.005838934143
976	0.005833943939
977	0.00582907841
978	0.005824356539
979	0.00581752267
980	0.005812912377
981	0.005812890519
982	0.005808401596
983	0.005802046482
984	0.005799583155
985	0.005799154516
986	0.005798752488
987	0.005792617901
988	0.00578598237
989	0.005775890387
990	0.005770269499
991	0.005767840832
992	0.005762919268
993	0.005758479678
994	0.005749674213
995	0.005744070042
996	0.005739743723
997	0.005736854245
998	0.005727946658
999	0.005723732282
